"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","93","4",NULL,"Change Speed","110 (12)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","94","4",NULL,"Change Speed","105 (11)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","95","4",NULL,"Change Speed","100 (10)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","96","4",NULL,"Change Speed","100 (10)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","97","4",NULL,"Change Speed","105 (11)","0","2013-12-10 10:51:41"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","98","4",NULL,"Change Speed","110 (12)","0","2013-12-10 10:51:41"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","99","4",NULL,"Change Speed","115 (13)","0","2013-12-10 10:51:41"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","100","4",NULL,"Change Speed","115 (13)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","101","4",NULL,"Change Speed","115 (13)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","102","4",NULL,"Change Speed","120 (14)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","103","4",NULL,"Change Speed","125 (15)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","104","4",NULL,"Change Speed","130 (16)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","105","4",NULL,"Change Speed","140 (18)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","106","4",NULL,"Change Speed","140 (18)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","107","4",NULL,"Change Speed","145 (19)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","108","4",NULL,"Change Speed","145 (19)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","109","4",NULL,"Change Speed","145 (19)","0","2013-12-10 10:51:42"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","110","4",NULL,"Change Speed","145 (19)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","111","4",NULL,"Change Speed","150 (20)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","112","4",NULL,"Change Speed","155 (21)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","113","4",NULL,"Change Speed","160 (22)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","114","4",NULL,"Change Speed","160 (22)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","115","4",NULL,"Change Speed","165 (23)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","116","4",NULL,"Change Speed","165 (23)","0","2013-12-10 10:51:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","117","4",NULL,"Change Speed","165 (23)","0","2013-12-10 10:51:44"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","118","4",NULL,"Change Speed","175 (25)","0","2013-12-10 10:51:44"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","119","4",NULL,"Change Speed","185 (27)","0","2013-12-10 10:51:44"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","120","4",NULL,"Change Speed","225 (35)","0","2013-12-10 10:51:45"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","121","4",NULL,"Change Speed","225 (35)","0","2013-12-10 10:51:45"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","122","4",NULL,"Change Speed","230 (36)","0","2013-12-10 10:51:45"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","123","4",NULL,"Change Speed","235 (37)","0","2013-12-10 10:51:45"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","124","4",NULL,"Change Speed","240 (38)","0","2013-12-10 10:51:45"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","125","4",NULL,"Change Speed","265 (43)","0","2013-12-10 10:51:46"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","126","4",NULL,"Change Speed","265 (43)","0","2013-12-10 10:51:46"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","127","4",NULL,"Change Speed","265 (43)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","128","4",NULL,"Change Speed","270 (44)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","129","4",NULL,"Change Speed","275 (45)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","130","4",NULL,"Change Speed","275 (45)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","131","4",NULL,"Change Speed","280 (46)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","132","4",NULL,"Change Speed","285 (47)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","133","4",NULL,"Change Speed","290 (48)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","134","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","135","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:47"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","136","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","137","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
